item,count
fetch,529
2be,529
lifespan,529
capac,529
mch,528
saumu,528
peak,528
dhania,528
90kgs,527
21,527
anus,527
sing,526
thick,526
qs,526
bless,526
ful,526
faith,526
difficulti,525
link,524
sting,524
michael,524
godfrey,523
kari,523
tyep,523
employ,523
zat,523
nearest,521
toward,521
women,521
sarah,520
associ,520
transpir,520
bbw,519
uasingishu,519
dodo,518
ration,518
chanc,518
deo,517
desea,517
kilel,517
q10,517
mng,517
refer,516
risk,516
proce,516
neccesari,515
verieti,515
bare,515
sorri,514
ball,513
younger,513
adapt,513
glow,513
jt,511
pour,511
sigh,511
stalkbor,510
fartil,509
taita,509
percentag,508
expert,508
detail,507
maker,507
insectsid,507
attact,507
ll,506
quit,505
afternoon,505
recov,505
throat,505
medicn,505
ridomil,505
june,505
nakati,505
agribusi,504
co,504
pod,504
flat,504
wear,504
effici,503
minut,503
bank,502
varrieti,502
shs,501
decid,499
ken,498
patch,497
borrow,497
plnt,496
acquir,496
nichola,496
thnx,495
acrop,495
intend,494
splay,494
hillari,494
defici,494
3day,493
maneg,493
jackson,492
buhweju,492
latest,492
jackfruit,492
viral,492
banaana,491
upper,491
sexual,491
pallisa,491
wholesal,490
hecter,490
kaliro,490
fear,489
cheaper,488
abox,488
formul,487
cassav,487
buyend,487
dam,487
underground,486
graiz,486
hide,486
beter,485
elgeyo,485
photosynthesi,485
nambal,484
fluke,483
3000,483
supper,483
wefam,483
hoof,482
vulva,482
winni,482
worri,482
bamboo,482
car,482
hector,481
mass,480
apric,480
omena,480
nid,480
nyanya,480
waiswa,480
nataka,478
monocultur,478
pigglet,477
iwil,477
wakiso,477
replac,477
speed,476
homabay,476
gold,476
cell,475
qa,474
conduct,474
micro,473
pull,472
smal,472
fork,471
cowz,471
enhanc,470
fair,470
irrish,470
malaria,470
modifi,469
text,468
compon,468
mls,468
tend,467
bambi,467
joint,467
student,466
wed,466
cnti,465
pollut,465
kitchen,465
coach,465
shear,465
york,464
suggest,464
cos,464
afforest,464
habit,463
confus,462
efect,462
middl,462
redish,461
realiz,461
wath,461
yello,461
plun,461
daz,461
thax,460
rosemari,460
q13,460
footrot,459
merit,459
bottl,459
2b,459
innoc,459
slow,459
spay,458
sti,458
pair,458
ihv,458
sheet,458
promis,458
whre,457
thier,457
q11,456
essenti,456
built,455
hire,455
q14,455
musa,455
turkana,454
team,454
614,454
adog,453
reciev,453
dea,453
mortal,452
ather,452
plight,452
777,451
rodent,451
fix,451
slowli,450
qwho,450
hit,449
previous,449
fishpond,449
wherebi,449
prob,447
kuna,447
host,447
behav,447
bedbug,447
note,446
attain,445
stat,445
stope,445
tire,445
destruct,444
shiver,444
herd,444
wnt,443
fire,443
spece,443
sukari,442
armywarm,442
vital,441
6213,441
ts,441
drese,441
brid,441
bugiri,441
3wks,440
tranzoia,439
wy,439
gerald,439
plantet,439
aproject,438
pimpl,438
zebu,438
kanga,438
william,437
sprout,437
gabbag,437
aloc,437
sector,437
konoin,437
regard,436
isn,436
yarm,436
seson,436
tabl,435
nowaday,435
2yr,435
ann,434
reliabl,432
inch,432
je,432
element,432
mind,431
urgent,431
whith,431
imrov,431
nation,431
11,431
junior,431
yeld,430
wevil,430
wili,430
molas,429
research,429
canib,429
achick,429
spear,429
manual,428
hau,428
q_how,428
dispers,428
replant,428
welt,427
fertelis,427
molass,427
succeed,427
mais,427
wk,426
kipkelion,426
unga,426
q15,426
farida,426
mechanis,425
kajiado,425
aquest,425
sel,425
programm,425
caw,425
satisfi,424
eventu,424
disinfect,424
transmara,424
naad,423
whatz,423
q22,422
urban,422
anew,422
announc,422
pray,421
suport,421
wake,421
creol,421
meni,420
14,420
quetion,420
killer,420
apropri,419
engag,419
sacket,419
award,418
fungi,418
children,417
huge,417
weavel,417
mni,417
wn,417
prove,416
pipe,416
maggot,416
edwin,416
10kg,415
23,415
omo,414
juma,414
peper,414
kevin,414
qnelson,414
80,413
spell,413
wine,413
ridg,413
communiti,412
felix,412
mesur,412
sort,412
burst,411
qz,410
jst,410
deffer,410
bond,409
ox,409
knapsack,409
q20,409
bussi,408
50kgs,408
toe,408
pli,408
osama,408
waru,407
routin,407
beatric,407
nko,406
item,406
fert,406
poa,406
q18,406
miscarriag,405
cute,405
option,405
ruiru,405
sweetabl,405
ndengu,404
firtil,404
2018,404
constract,404
vector,404
broadcast,404
kikuyu,403
2020,403
rubirizi,402
squar,402
push,402
quater,402
seoson,401
irrit,401
account,401
smallest,400
aliv,400
guestion,400
alarg,399
bitter,399
bussin,399
kisoro,398
tie,398
frank,398
cabeg,398
shot,398
q19,397
jump,397
al,397
brucellosi,397
caltiv,396
upgrad,396
princ,396
lilian,396
pute,396
0743699880,396
scorch,395
promblem,395
manth,395
instrument,395
nyc,395
q21,395
zaki,395
bet,394
70,394
kitunguu,394
caugh,394
q16,394
comon,393
charcoal,393
bufunjo,393
broodi,392
gees,392
kwale,392
floricultur,392
discount,391
londiani,391
haue,391
afish,391
sour,391
amonth,391
million,391
candl,391
width,391
law,390
heavili,390
assit,390
shrink,390
sugercan,390
2500,390
millk,390
ngomb,389
instruct,389
wifarm,389
aduck,389
q17,389
curb,388
tap,388
updat,387
actel,387
northern,387
ther,387
lf,387
kayunga,387
q23,387
properg,387
kol,387
brick,386
mobil,386
kil,386
technolog,386
opt,386
themselv,385
anti,385
shortag,385
cement,385
swolen,385
hapen,385
acar,385
feterl,384
oder,384
heap,384
unfortun,384
sunlight,383
greenish,383
grind,382
2acr,382
acaracid,382
4me,382
jordan,382
katumani,381
failur,381
aweek,381
pot,380
600,380
bit,380
combin,380
q24,380
bar,380
tini,379
wapi,379
wh,379
max,379
idon,379
abasin,379
pioneer,379
giant,378
nine,378
duma,378
0710335626,378
target,377
arabica,377
iknow,376
aggi,376
faterl,376
0725355268,376
encount,375
pole,375
acer,375
eagl,375
collard,374
mnths,374
jinger,374
sleepi,374
tharaka,374
cam,374
olenguruon,374
cabagg,374
tom,374
guyz,374
predat,374
icontrol,373
oat,372
pountri,372
mosquito,372
jerrycan,372
necrosi,372
qualifi,372
necesari,372
700,371
enock,371
smoke,371
ml,371
covid,371
guidelin,370
pokot,370
injuri,369
whe,369
earthworm,369
roll,369
ln,368
financ,368
erick,368
mbegu,367
la,366
thd,366
preffer,366
philip,366
unhealthi,366
kilogramm,366
alkalin,365
cake,365
sungura,365
vain,365
collin,365
eric,365
2know,364
dryness,364
multivitamin,364
bgm,364
8month,364
acock,364
minim,364
perfect,363
shine,363
achicken,363
whr,363
fam,363
lke,363
persist,362
qauliti,362
quarantin,362
except,361
prolong,361
haven,361
dec,361
fibr,361
qif,361
mous,361
ana,360
ukambani,360
forward,360
duckl,360
vegimax,360
procetur,359
curat,359
thorn,359
q27,359
mbuza,359
legumin,358
geofrey,358
carryout,358
conrol,358
safari,357
broblem,357
livestok,357
roat,357
copper,357
iren,357
batteri,356
steven,356
sharon,356
session,355
sufer,355
credit,355
sme,355
parish,355
ls,355
kev,355
ive,354
chemicl,354
offspr,354
uz,354
q35,354
tomatto,353
papper,353
lung,353
charg,353
unwant,352
saanen,352
q25,352
fake,351
constant,351
stimul,351
benefici,351
bannana,350
1500,350
oxali,350
drain,350
ic,350
aquacultur,350
embryo,349
ruth,349
q28,349
q32,349
communic,348
surfac,348
shouid,348
fragment,348
tube,348
sammi,348
bob,348
geoffrey,347
hang,347
trade,347
sana,347
furrow,347
dn,347
seek,346
cbd,346
dump,346
payment,346
ahous,346
tis,346
distroy,346
dispos,345
stabl,345
everyth,345
litl,345
hybre,345
taveta,344
shelter,344
provinc,344
tooth,344
gualiti,344
beat,344
reclam,344
predict,344
thea,343
rippen,343
yara,343
loami,342
extens,342
2grow,342
mont,342
produs,342
kenneth,342
alo,341
bi,340
justus,340
tape,340
mush,340
striker,340
citrus,340
zebra,340
lethal,340
mavuno,340
minji,340
amon,340
recom,340
suger,340
symtom,340
checken,339
dream,339
leas,339
fetil,339
kitagwenda,339
breastfe,338
makert,338
agaba,338
henz,338
tw,338
intestin,337
feb,337
itz,337
bitten,337
nest,337
sillag,337
sheñ,337
mazi,336
extra,336
aftr,336
qgive,336
didnt,336
identif,336
choic,335
abag,335
prevet,335
anursari,335
bunyangabu,335
unknown,335
kimilili,335
conciv,335
q_which,335
esther,335
janet,335
soghum,334
haz,334
dige,334
withstand,334
easiest,334
bse,334
wax,334
que,334
allan,333
solid,333
key,333
vein,333
center,333
teso,332
desir,332
advanc,332
q33,332
mahindi,332
mkulima,331
initi,331
predispos,331
tobbaco,331
briefli,331
secondari,331
txt,331
shida,331
watz,330
race,330
wilson,330
german,330
q_,330
alay,330
advicebl,330
pigz,329
concid,329
wld,329
topdres,329
faec,329
vegat,329
father,329
palm,329
lugari,328
fell,328
20000,328
frisian,328
alfr,328
mrkt,327
contin,327
vigour,327
tether,327
killo,327
injur,327
thm,327
q31,327
patur,326
dring,326
pereni,325
wander,325
isol,325
surfer,324
macur,324
hotel,324
hectr,323
welcom,323
7month,323
telephon,323
kabarol,323
blackspot,323
prblm,323
jemb,323
afterbirth,322
piant,322
reddish,322
mayai,322
minus,322
morng,322
assum,322
bluegum,322
anser,321
jelli,321
milki,321
mounth,321
lumax,321
sawdust,320
werfarm,320
prant,320
jaw,320
rodger,320
q26,320
mang,319
soln,319
mnth,319
contract,319
kco,319
victoria,318
kukus,318
heip,318
cl,318
rememb,317
cyprus,317
arabl,317
thika,317
folliar,317
swt,317
discourag,316
lamp,316
mboga,316
diffrent,316
fatil,316
q30,316
boar,316
oscar,316
0720355780,316
ahol,315
ho,315
korokoro,315
lts,315
infecti,314
paraffin,314
scar,314
acoffe,314
naivasha,314
canibol,314
immatur,314
hacter,314
fowlpox,314
brother,314
outcom,314
fero,314
demerit,313
benson,313
tororo,313
doesnot,313
scour,313
drone,313
titus,313
q42,313
ina,312
malindi,312
concept,312
20litr,312
lover,312
topdr,312
qat,312
exhaust,312
myself,312
dies,311
howmani,311
q29,311
extend,311
trasplant,311
forag,311
prise,310
belli,310
alcohol,310
passon,310
saliva,310
artif,310
derworm,310
gmo,310
farmar,310
inculf,310
tenur,310
dair,309
weaval,309
prone,309
budget,308
kennedi,308
averi,308
kato,308
bug,308
volcan,308
hare,308
soak,308
foul,308
cyper,308
marek,307
chichen,307
virgin,307
rubanda,307
dk777,307
50g,307
intens,307
thine,307
dosag,307
causat,307
chich,306
qam,306
ir,306
inth,306
paid,305
perish,305
platform,305
scratch,305
marri,305
boran,305
cast,305
eggz,305
cowdug,305
toptress,305
cabbagg,304
woud,304
agronom,304
brownish,304
bath,304
ley,304
gladi,304
commn,304
24,303
pampkin,303
moni,303
sight,303
2get,303
veterinari,303
rocki,303
toler,303
destori,302
contour,302
wether,302
vicent,302
pedigre,302
bcz,302
nursuri,302
25m,302
probabl,301
supplier,301
wise,301
aplac,301
founder,301
naulisa,301
amust,300
mid,300
fallen,300
privat,300
barley,299
spice,299
induc,299
9t,299
favor,298
placent,298
nylon,298
facilit,298
amemb,298
panama,298
gideon,298
similar,298
agn,297
hight,297
ca,297
mad,297
robusta,297
mozaic,297
whts,297
busin,297
stuck,297
_,297
accr,297
q34,297
onset,297
discuss,296
minimis,296
principl,296
sag,296
bulk,296
contol,296
broiller,296
seller,296
enterpris,295
hallo,295
boiler,295
patato,295
bata,295
wont,295
wadudu,295
thoma,295
reduct,295
wan,295
preper,295
hlp,294
ferm,294
glucos,294
draw,294
dewom,294
gal,294
iwa,294
respon,294
kazi,294
thn,293
28,293
grw,293
chem,293
code,293
roten,292
crossbreed,292
extract,292
foll,292
wheather,292
headquart,292
roger,292
milik,292
neccessari,291
roket,291
ahigh,291
erect,291
agricutur,291
pale,291
hrs,290
mau,290
oxen,290
damp,290
q37,290
resid,289
vera,289
hinder,289
harbicid,289
rukiga,289
nearbi,289
shuold,288
onto,288
confirm,288
hatcheri,288
plea,288
smaller,288
phosphorus,288
huawei,288
betti,288
q36,288
beet,287
lawrenc,287
instant,287
tipe,287
frog,287
aland,287
soroti,287
alic,287
sendq,287
network,286
aquat,286
limb,286
simlaw,286
catapillar,286
diarhoea,286
hnw,286
yolk,286
aki,286
wife,286
acattl,285
slopi,285
tropic,285
groom,285
800,285
amatur,285
pop,285
runyankol,285
namba,285
q50,285
popular,284
ami,284
fm,284
lame,284
1m,284
nodul,283
nb,283
schedul,283
pourtri,283
ambros,283
sulphat,283
coloni,283
mityana,282
vhg,282
cc,282
irig,282
susan,282
easli,282
path,282
q40,282
q53,282
viabl,281
micheal,281
dieseas,281
nusari,281
portal,281
pinappl,281
poulri,281
mainten,281
lock,281
ii,281
consider,280
kigezi,280
1ha,280
bale,280
nanci,280
abil,280
limp,280
sister,280
moja,280
cz,280
pan,280
moiben,280
q45,280
domin,279
bananaplant,279
began,279
endrot,279
sachet,279
ferteris,279
emuhaya,279
borehol,279
50k,279
lowest,278
pus,278
thise,278
tomorrow,278
lion,278
fact,278
hask,277
negoti,277
ostrich,277
defic,277
consiv,277
dcp,277
bovin,277
nithi,277
q38,277
diz,277
owner,277
omb,277
mtu,276
nyahururu,276
5kg,276
45,276
animalz,276
fluctuat,276
distribut,276
ple,276
rock,276
rosecoco,276
ray,275
ld,275
quliti,275
nutriti,275
mike,275
0725906133,275
design,274
nor,274
mat,274
hactar,274
igrow,274
arv,274
fermer,274
4plant,274
temp,273
luwero,273
shake,273
affact,273
mould,273
headquat,272
regain,272
decompos,271
flight,271
causal,271
buter,271
tme,271
slash,271
cheer,271
wher,271
carbag,271
13,271
ejacul,271
usuali,271
q41,271
ndume,270
throughout,270
accomod,270
switabl,270
buuza,270
tongu,270
accept,270
inod,270
split,269
roast,269
100kgs,269
excret,269
basi,269
deforest,269
joy,269
egocin,269
q48,269
joto,268
poverti,268
fri,268
youth,268
spoon,268
sele,268
osmosi,268
timothi,268
via,268
derrick,268
anther,267
lumpi,267
accaricid,267
maizi,267
soin,267
killogram,267
partner,267
polin,267
lyke,267
fro,267
yuo,267
snow,267
problm,267
whice,267
divis,267
thankyou,266
virieti,266
plain,266
nani,266
shoul,266
extent,266
differenci,266
thought,266
cari,265
fee,265
portion,265
blosom,265
shadrack,265
kibet,265
popcon,264
gramm,264
350,264
kakumiro,264
doz,264
cocodiosi,264
ton,264
tobaco,264
kelvin,264
score,264
potenti,263
moder,263
caurs,263
tomat,263
q44,263
agrochem,262
swali,262
fifti,262
3yr,262
pant,262
gaot,262
breastfeed,262
q55,262
pepino,261
maclick,261
drys,261
h0w,261
rune,261
nostril,261
opportun,261
bul,261
2kgs,260
powderi,260
anywher,260
rope,260
institut,260
wid,260
bred,260
corect,260
0701322912,260
guava,259
16,259
ayrshir,259
thrive,259
whick,259
secret,259
4d,259
marijuana,259
gover,258
caponis,258
seedz,258
anaplasmosi,258
agreen,258
dr,258
smartphon,258
granari,257
diamond,257
biotic,257
februari,257
perenni,257
namutumba,257
kwon,257
beb,257
bedbag,257
kinangop,256
skip,256
adri,256
www,256
wall,256
asiimw,256
qualif,255
buld,255
dises,255
instal,255
maxmum,254
gulu,254
viabil,254
mara,254
dorper,254
dirti,254
kno,254
doez,254
forget,254
2021,254
q39,254
mwea,253
guard,253
med,253
2year,253
distinguish,253
til,253
gan,253
thnks,253
120,253
q47,253
suppliment,252
sahiw,252
consind,252
prop,252
hoticultur,252
capon,252
quail,252
mud,251
antoni,251
duduthrin,251
wanna,251
apoutri,251
stella,251
supposs,251
scheme,251
q43,251
imput,251
0700437917,251
nomal,250
d0,250
kitungu,250
spra,250
muguka,250
flesh,250
wimbi,249
upon,249
christma,249
malch,249
housefli,249
asuck,249
steal,249
qustion,249
tak,249
awoman,249
eleven,249
q52,249
techniqu,248
medin,248
cater,248
wud,248
feeder,248
oestrus,248
kick,248
calcul,248
pink,248
rule,248
joyc,248
eve,248
inbox,247
tamato,247
4000,247
eka,247
dilut,247
buck,247
waz,247
benjamin,247
christoph,247
sray,247
sacco,247
creep,247
aerat,247
q49,247
rabbi,246
frenchbean,246
lrish,246
istart,246
challang,246
hardpan,246
glass,246
third,246
ob,246
ndama,246
compet,246
numberäif,246
pollen,245
oral,245
redi,245
favourit,245
bollworm,245
consult,245
bracharia,245
pean,245
q46,245
station,244
sea,244
boll,244
migrat,244
unfertil,244
king,244
ifind,244
50000,244
jimmi,244
st,244
jesus,244
tapeworm,243
gven,243
bruce,243
plantin,243
curent,243
pius,243
liz,243
util,243
madam,243
peapl,243
butterfli,242
mitooma,242
evri,242
betwen,242
waterlog,242
insur,242
criteria,242
wts,241
alow,241
kupanda,241
forliar,241
1yr,241
plat,241
capabl,241
tag,241
q58,241
husband,241
straight,240
multi,240
snore,240
amilk,240
bumula,240
ako,240
genuin,240
style,240
evn,239
wi,239
empti,239
sm,239
wd,239
silver,239
highlight,239
matiti,239
aunt,239
624,239
