item,count
breastfe,338
qam,306
arahuka,1
villag,2080
neppier,159
tat,1465
nomali,109
rootabl,2
thea,343
firtil,404
bmt,539
paul,1576
folier,230
rather,601
feterl,384
loui,50
nt,2904
shika,8
bal,21
grasshopp,233
biotic,257
cyprus,317
isn,436
miracl,80
militr,13
italian,16
0701010673,1
hecer,12
fun,61
micro,473
deed,157
insectcid,1963
shelltr,4
proccè,3
ther,387
agric,1555
oder,384
sun,1633
shine,363
gone,630
beyond,150
pimpl,438
port,82
detail,507
atack,1036
forth,81
bea,205
ns,34
engeg,13
1o,101
flemish,101
broccolli,10
crate,996
cucamb,74
qbest,135
nematod,1087
ine,2696
ami,284
2do,69
irin,57
over200,1
bank,502
microfin,9
legumin,358
station,244
doesw,2
program,798
hay,2437
rarieda,66
phionah,82
wivol,10
file,74
basic,1146
below,733
pottion,1
allow,2165
stone,895
sand,1637
4this,27
luv,108
thz,169
moment,894
gv,994
yieldz,78
grew,745
hector,481
franci,691
buhweju,492
kawanda,190
human,4562
pastureland,3
cork,938
idear,143
sucuk,1
redspidermit,36
traditional,3
boster,88
build,2719
juici,37
6day,20
extract,292
squez,18
process,5168
pump,1919
eas,102
hydropon,228
lowland,1136
parat,35
toth,26
domanc,656
4water,6
vitunguu,128
saumu,528
galic,170
muken,191
laid,756
somepoint,2
stag,49
vanila,1645
thankx,147
divid,152
addig,1
maitain,166
stay,5928
arrowroot,751
ferment,219
mantain,1750
bread,2331
iwat,101
agribus,8
nevia,14
potito,62
chic,954
molo,725
motherless,3
constant,351
kuzar,1
phyrethrum,44
tropic,285
stunt,2163
eucareptus,3
sag,296
ha,601
least,848
lit,63
dailri,6
throuh,14
swollen,4008
barley,299
dressin,17
volum,164
respilatri,1
verieti,515
special,1146
snake,1201
ndizi,125
altern,707
shud,1671
liquid,1870
riogram,2
kiswahili,827
self,936
spinarch,75
nepia,85
mks,50
drie,55
block,802
dimens,215
consird,3
250rabbit,1
praic,183
chepseon,185
borus,3
gun,178
wegiv,3
5litr,141
wen,5121
eggx,34
pole,375
swampi,2605
emthan,5
45wp,2
mang,319
friut,1148
varrieti,502
ihau,33
1arc,42
glore,1
markt,132
fd,78
qr,200
layermash,106
pigret,42
suport,421
pregnanc,2857
qthe,649
gravillea,40
pen,859
ahol,315
wot,1522
350,264
tisiu,2
pneumonia,911
qst,47
brosom,12
qwhen,884
urea,5557
usain,10
fishi,6
apiggeri,170
5piglet,18
sheema,1232
pupkin,37
tall,803
mrkts,5
northan,10
teso,332
kanzira,22
havoc,16
mukurweini,18
spari,671
feather,2925
peck,651
maney,535
aday,1459
dania,1228
sweatabl,177
wikii,30
hole,8693
kari,523
sever,1689
whthout,6
decembar,3
mr,1591
color,730
hae,880
frencbean,1
ar,2764
grower,2675
vine,963
beef,2202
cabaag,13
trasplant,311
altitud,1358
2000m,9
function,3713
cropx,90
strong,2248
media,90
dolico,3
in2,53
beehiv,2088
grand,674
qjacob,2
twice,1286
fatter,195
rainborust,3
fermant,16
qmake,2
anurseri,853
pit,909
alitr,130
supors,209
ofsukuma,3
makueni,872
simsim,1261
alaim,1
nappya,1
assit,390
mityana,282
export,966
outsid,769
confirm,288
ie,1450
rift,1528
vall,10
bonni,58
charrang,1
bateri,27
came,1619
across,580
ama,897
kuna,447
hormon,760
zinafaa,2
kutiwa,1
ili,92
kuactiv,1
beez,39
tel,3402
arid,2609
shore,57
ideal,808
magadi,154
lick,715
apumpkin,48
curb,388
mice,234
reproduc,1245
fingerl,660
finger,944
ling,71
mosquito,372
tail,1798
fowl,3550
cull,1126
lng,628
beuld,18
qihav,126
70cork,1
1000,1467
150layer,4
850,31
markert,172
chik,1512
hitch,40
excretori,13
4day,202
purpos,3595
class,876
spri,547
graind,30
kyegegwa,1176
starnt,26
groth,191
0714433959,1
storag,1504
sukuwiki,26
south,2248
egg4mi,2
hutch,2274
qapart,74
diarriah,11
stractur,128
pellet,670
milksheep,1
multipoultn,1
amintot,1
reguir,734
kepe,128
tomoto,561
8week,64
shld,2732
90gram,1
contour,302
measument,130
500,1709
citi,727
s0me,6
eastern,1295
wanum,2
haruna,12
baen,179
hurtch,25
qcaus,6
eeh,48
gudmorn,24
rext,2
ipat,17
vifaranga,195
chichen,307
mimi,109
nko,406
lodwa,19
dnt,797
kama,716
zitaagua,1
ecolog,1036
wld,329
amiworn,1
pineppl,42
nyatik,28
chiclet,1
thanx,1482
morau,2
riverfluk,9
julius,1628
la,366
impothan,1
castred,13
awendo,97
haifer,155
yesterday,1502
scab,19
whst,5
reduv,1
steam,1676
dha,63
chronic,152
dodo,518
asali,81
intend,494
wholesal,490
quot,222
mass,480
gd,5033
dryseason,71
rainseason,47
morn,4730
glori,59
grape,557
upcom,217
armworm,182
caterpillar,985
corn,652
acement,5
skip,256
505,213
havg,20
aplot,100
re,1878
bulk,296
east,3925
0796096496,32
kienji,111
cake,365
coe,7
newton,45
iuz,3
2spray,217
leaue,74
chlorol,1
rainni,1373
groom,285
intestin,337
touch,721
solid,333
eti,56
haiwezi,9
ikaagua,1
pregen,168
agri,623
zawadi,37
nautum,1
herbert,121
said,2369
30000,126
kidllig,1
ahen,2100
managu,2781
great,884
maizecrop,17
negat,966
win,2680
ksh200,9
hana,26
uwezo,10
him,1275
base,1388
adm,8
ankol,228
serious,2027
ooh,104
poison,1636
rat,3902
wz,1148
bottl,459
iik,50
m7,86
interdepend,19
quit,505
poverti,268
particip,791
mud,251
tape,340
0f,553
pinapl,225
maizeworm,3
probe,9
countrywid,69
frequenc,75
strewberri,10
jhave,146
flie,25
wapi,379
letuc,29
aveget,44
nutrit,1076
valu,2508
fatiliza,18
afternoon,505
qwich,116
dump,346
nuseri,772
ltrs,618
wether,302
amang,55
habz,1
baanana,79
pass,2419
pus,278
vulva,482
kajiado,425
rosemari,460
nilyali,1
key,333
valv,127
ronald,1069
whe,369
communiti,412
sold,3107
differiti,6
mention,2598
lav,15
we_farm,21
close,1518
1500,350
uko,102
bgm,364
2elewan,1
cultiv,4529
set,2214
chepalungu,597
sup,57
lam,615
javila,1
rs,44
smut,1479
sam,629
0712036052,1
ormonth,3
haitaki,10
ndume,270
inatoroka,1
move,1733
tray,1050
room,1188
obusisiri,16
amushroom,33
variti,899
lemon,1142
lime,1664
earnest,9
pauson,26
fatala,12
tha,1695
prolong,361
precaut,928
medard,185
obusiisiri,3
youngon,1302
sampl,2104
saml,6
pork,868
medin,248
catapilli,3
helo,586
solv,1955
kinyeji,168
biguli,198
smbd,1
pland,724
mashroom,720
hezron,36
california,221
cariand,2
nyatwer,1
gve,1623
debeck,23
winni,482
shift,1103
aggi,376
vhg,282
sighn,610
heart,687
incas,979
mari,946
spinag,57
dark,812
aplacent,4
3hour,9
makert,338
hill,1475
517,35
614,454
_treatment,1
_sweet,1
haue,391
past,801
decay,839
goos,696
hygienet,1
pool,83
mbatamzinga,3
molas,429
iwish,118
tte,2
isingiro,1092
grondnut,13
hygien,213
dip,2403
muhogo,30
catapilar,149
notori,54
helicovarpa,1
alo,341
vera,289
kukus,318
redpap,130
har,95
posit,674
tylka,39
fi,163
obtain,1547
10h,64
152,6
striga,657
yawn,107
contineu,5
wealit,21
broccoli,145
biyinzika,71
miscarriag,405
containi,3
redish,461
pigment,146
acrear,3
custam,1
kenadi,1
qterrac,1
straight,240
worri,482
chemica,130
erros,56
steep,205
slope,576
qis,1188
mkt,1183
3litr,57
parsion,43
sacker,231
onin,116
cute,405
600,380
0722598941,21
ortyp,1
vihigacounti,1
_bunyor,1
wavel,1
text,468
0711417895,6
split,269
firewood,119
ksh15000,8
pickup,47
attach,733
ict,39
zoia,105
forliar,241
merigi,74
mugango,13
couti,231
ugunja,75
mine,1322
gurd,28
succes,221
itself,573
yu,690
temperatur,1805
free,4195
rang,2635
spinanch,41
qh,36
hight,297
maker,507
plnt,496
ths,811
haimei,9
vizuri,71
wild,1125
gambogi,4
eldama,136
ravin,214
0700189974,1
uder,67
tumusiim,201
mwije,4
lkg,49
jwant,222
jcan,59
bizn,4
1acr,1141
aftrbirth,3
shell,2278
uproot,1125
pine,817
0712771183,9
mush,340
profil,1474
option,405
pamkin,147
jinga,44
tangawizi,180
underground,486
enfukko,1
maizi,267
thier,457
groundnought,1
fri,268
mxed,4
mealx,1
0798799071,10
ringwarm,20
older,193
botom,46
brash,6
nursb,3
0710348003,1
luwero,273
bunch,601
ayoung,1648
met,580
yellew,51
mildew,640
crolair,3
daglous,1
butterfli,242
tooro,39
bunyoro,134
40,975
liter,932
i5,15
sheila,79
antoni,251
areadi,196
mutual,27
a4001,756
sp,95
compar,1721
qwc,17
5year,117
ond,44
beetroot,1394
centra,9
dopper,185
soy,226
stoke,157
cloudi,132
chili,196
warsp,12
powderi,260
garllic,8
ahaf,8
lt,685
hook,192
recov,505
matok,717
haven,361
succec,2
adri,256
flu,1210
sterillis,1
though,715
apri,11
septemb,617
wateq,26
feb,337
nxt,135
catworm,49
techin,18
føod,3
ånd,6
eni,209
acrovet,21
predicthion,1
nasaland,12
alwayr,3
medcin,780
2start,184
plantng,658
transplantng,43
guinea,752
faul,48
tomatur,15
adivs,13
lear,60
burst,411
ferterl,2533
irishi,18
sleep,3042
point,2673
flea,1564
pack,807
pear,224
arear,108
ovocado,122
metr,1325
1h,57
popato,21
apiglet,558
anybodi,1785
kiirya,15
wairimu,182
qmaiz,48
waitng,20
duduthrin,251
typic,35
coned,1
penemoniah,1
apoltri,19
tack,119
mastitis,27
afish,391
bond,409
arabicca,34
anewli,62
0759637423,1
discrib,134
hach,160
atleast,1697
spraind,1
cutarpil,4
swallen,109
apiec,161
becous,1231
digest,863
mtu,276
timber,1041
thresh,79
dasmodium,6
processes,4
avaid,21
danger,2632
specifi,590
shill,914
gapi,26
diarrhoea,1609
eventuali,104
apropri,419
th0se,1
wh0,11
carcar,5
h0w,261
elisha,73
surfer,324
serfer,20
ecf,1152
athreat,15
mitooma,242
eucaliptus,152
redsoil,32
reccoment,41
pestsid,1219
mai,2743
slaughter,984
thunder,96
bayer,25
atom,58
0sho,1
fatlize,28
solar,701
waru,407
mayai,322
poor,3464
soi5,2
open,3119
oyugi,123
fts,110
sujaa,44
procend,1
fingermillet,112
agronom,304
ect,27
havd,50
rabbi,246
bet,394
coastal,238
apig,3226
sect,9
conserva,4
didn,928
nb,283
njahe,36
150,691
afford,751
popul,657
desroy,41
rodent,451
glue,41
sticker,79
gover,258
oil,1174
14,420
thoper,1
gravelea,4
24,303
decemb,964
thn,293
benson,313
bestfood,5
sapos,66
kennedi,308
chine,27
inatak,117
kukoma,6
smell,954
medici,29
diaro,2
salvan,14
vise,48
batteri,356
abroil,115
2b,459
s800,1
1norder,2
brassicca,1
grandnut,141
nelson,1140
kutka,1
kaunti,81
alergi,13
25,1089
plizz,22
enhenc,9
peterq,1
doesn,2257
multipl,199
apric,480
strawberi,75
irric,12
acaricid,1303
housefli,249
heavi,4303
ultim,16
sorgam,94
madicin,1013
trocar,43
caniular,1
nosetril,19
dust,994
forexampl,143
butternut,943
agriculturalist,105
malava,979
kabra,52
abaut,832
katuna,15
bamboo,482
wing,1333
closs,76
q_the,57
edibl,234
pampkin,303
qsammi,4
amust,300
tommato,758
aspeci,42
plantig,134
apap,4
gene,153
newborn,126
gumboro,1611
shoud,855
__can,1
get_improv,1
_avacado,1
arabl,317
quiz,2717
seoson,401
jigger,225
vice,2033
whether,886
infertil,2289
patrick,822
someth,1462
artfici,192
insaminas,1
charaterest,3
nagana,1591
cud,688
termz,35
is_th,2
best_,1
seasion_for,1
planting_tomato,1
pineapplez,20
ì,56
scratch,305
herdecyc,1
herdecyclin,1
oral,245
austrop,1
consupt,156
adrian,29
kazuru,4
happi,1396
christmass,44
4rm,3532
kasana,4
luweero,211
0700508049,2
anywher,260
tranplant,192
flizer,1
adit,25
isaaca,2
topdres,329
kawa,37
levi,73
agrochem,262
hade,6
seaaon,1
0780945191,1
0702624126,1
6month,649
culf,161
8month,364
3way,24
begun,105
eka,247
dec,361
machako,1325
bryant,2
award,418
toxit,3
betreat,1
muhoroni,182
brown,2698
hau,428
payment,346
north,1321
seper,229
dagorretti,3
kawangwar,19
mid,300
zone,604
brighton,32
16,259
plantatio,55
readili,85
lawrenc,287
301,25
sungura,365
mikohoro,8
ts,441
starter,1098
crumb,35
35,206
kukohoa,20
kuhara,57
brailor,49
virginia,14
packag,197
locial,14
otalo,1
couph,231
bollosom,2
milet,633
fallarmi,86
natur,3135
schedul,283
iri,652
3weak,8
kakumiro,264
hope,608
research,429
eith,16
kongoini,1
kigezi,280
abolish,39
undertaken,40
ndudori,2
olkalou,30
ca,297
blit,60
av,1683
attck,27
igunyo,5
toggenburg,173
dair,309
mpeketoni,27
lamu,145
undri,96
50,3154
face,4102
nyahururu,276
okra,911
15kg,33
1month,1092
citifi,3
hass,995
porcupin,96
mirira,3
loc,48
supliment,161
notic,1590
conceiv,1742
simpl,782
lose,2032
ave,717
tracer480sc,1
radiant,13
lachlan,1
0780872650,5
ithanga,25
ward,1563
specialis,168
1day,648
betroot,87
kangema,57
kenchick,188
naivasha,314
fresian,2613
beginn,118
plase,33
ngunga,23
legum,839
mwitemania,30
kufuga,115
othaya,55
an1,3
t0,712
kahuro,8
freshian,1394
brownish,304
wanna,251
kep,159
muguga,12
youth,268
26,165
tu,1059
mbegu,367
mishiri,75
earn,2530
toxin,66
itali,4
dollar,13
continuesli,19
grey,228
snail,1011
fashion,149
flut,8
molass,427
asick,126
swolen,385
teet,112
kajiando,62
kiserian,36
rocket,1466
fomular,51
kenol,21
taiger,1
njuguna,2
experienc,691
wake,421
kenbrow,158
thika,317
kiambaa,2
network,286
pattoh,1
githurai,28
mwihoko,6
exit,93
zangu,117
zimechomeka,2
matawi,151
broilor,65
bran,720
gatanga,40
formula,634
calliadra,6
gvn,143
enaf,19
reliabl,432
experi,1101
star,722
tap,388
save,2280
oloitoktok,9
4yr,107
gotten,144
thou,45
diesas,10
characterrist,2
amyworm,121
kwa,1556
wingi,13
makuyu,29
insectsid,507
ive,354
groo,3
textur,853
itch,170
cnntrol,36
fine,728
whow,952
4litter,2
5l,39
mone,104
light,1506
fallen,300
disast,112
refer,516
robo,38
quarter,950
welcom,323
portenti,8
luganda,640
discharg,1383
vet,1073
read,738
omena,480
els,2055
throat,505
herbal,611
spice,299
entail,134
nowarday,9
dewormig,21
pruce,1
wetland,875
patch,497
mik,52
4l,18
evn,239
cheapest,757
jerrycan,372
0787668649,1
inflamm,54
valva,84
uer,3
terkey,8
mnths,374
seven,1263
ll,506
output,924
diein,3
purchas,1255
kenchic,113
makutano,43
bleed,1710
dispos,345
ex,77
lk,194
2tone,17
doer,103
jinger,374
ynu,29
quetion,420
10k,228
asid,112
unga,426
support,2963
nowaday,435
valuabl,197
alcohol,310
resdu,20
student,466
buhob,1
tamarilo,16
3lts,20
awhit,59
califonia,131
apregn,584
cramp,9
chirchilla,2
carlifonia,48
earlop,63
bloiler,130
hav,3021
apoutri,251
eager,67
coast,3109
cater,248
35kgs,16
fred,792
50kg,1389
maclik,219
witter,20
fanaka,98
hybr,74
isapest,1
test,2323
imposs,90
chia,670
paflomaki,1
ramch,1
qb,20
aboar,16
karatina,90
earthle,8
absorb,135
shamc,8
bulster,1
peak,528
cillari,1
hlp,294
drive,132
vetenari,109
difer,599
meter,751
abov,1645
sea,244
frenchbean,246
choic,335
friesian,908
ayrshir,259
matuar,86
sladum,1
bitter,399
wilit,127
transplantbl,1
till,1529
mind,431
0716369755,1
tani,20
qgloria,5
du,1280
anyth,1030
ua,1162
preliminari,6
revenu,26
jomvu,3
miritini,2
q_how,428
fame,711
address,198
expir,560
date,1300
nomal,250
d0,250
acabbag,205
famer,4511
kirinyaga,699
kenbwo,1
20piglet,4
dhania,528
plenti,1059
prize,1299
sprey,745
ap,66
poratus,1
tool,3261
nonblood,1
remain,2554
70,394
medium,714
marri,305
virgin,307
indengen,1
spite,9
embryo,349
floria,3
blacknightsh,5
slop,177
rwenzori,108
nursli,6
prosper,210
wheqe,19
suffiv,2
cleanli,35
4mnths,32
urinet,87
general,1072
william,437
q5,673
kna,9
kudeworm,23
edaph,11
influenc,894
chicasssaawe,1
internship,46
kirig,3
invad,575
stockbor,131
selector,94
stargrass,23
sleepi,374
multvitamin,76
3quarter,6
monica,229
induc,299
rio,575
col,140
kayongo,743
desea,517
counsel,7
guidanc,156
bud,1030
0705026093,2
moistur,630
ne,236
obutakosa,1
milandila,1
tumutekaka,1
tutya,3
arshir,196
amrid,1
trembl,42
kid,2876
fair,470
kapsoit,161
necessari,2692
tsetsefli,537
spead,29
ws,95
acag,18
distan,19
cherangani,183
2x4,1
sourc,1692
loss,2242
tithol,1
releas,881
zen,43
prever,32
maragua,37
doesnt,1068
lalia,16
fomul,20
balanc,1353
20l,233
differenti,1125
herbalsid,3
filtil,3
agro,2486
chemich,51
beter,485
ovarcado,24
mathod,45
tomaot,3
anyhow,51
5th,59
somewher,118
tharaka,374
mah,221
2ha,107
wgat,102
kenyan,640
sigowet,161
soin,267
georgia,76
feel,1719
smallest,400
aquapon,28
usud,12
contian,16
starch,85
wks,721
dislyk,2
muslim,42
adventist,10
0795879466,6
qwhile,8
stake,1438
worth,544
3wks,440
0722167247,1
disparch,1
spoon,268
accord,1304
maina,74
comper,65
copern,1
cleaning,1
varati,96
placent,298
delay,1255
8hrs,17
bananaplant,279
imgn,59
fear,489
american,622
boll,244
700sh,12
weya,33
particulari,33
unit,1121
israel,157
qani,45
forehead,36
terminolog,20
reguard,13
aren,205
separet,137
jt,511
prosig,25
catmour,1
pr,144
mose,1540
kirihura,87
trench,231
brim,2
bell,110
comerina,8
wider,26
0710873140,3
meron,762
qz,410
elgon,1098
kapkateni,10
1200,180
coco,608
heaith,26
egerton,47
catfish,205
jelli,321
insectisid,172
fetch,529
goodmoney,2
ordnari,5
martur,72
ndalu,22
0755802004,1
biood,7
contin,327
dia,1619
brth,50
calvex,4
itx,69
wea,1860
brain,185
royalcarrot,1
relat,912
myne,11
8yr,12
busaa,117
abnorm,560
akankwasa,10
geofrey,358
neihgbour,3
ecalyptus,54
caterpilla,71
0754417066,9
fertilizerz,55
gemo,4
bolt,33
aflotoxin,65
robsta,20
giv,593
dare,38
flagamant,2
bare,515
rainbow,857
give2us,2
ofwindtofarm,2
nid,480
20ft,19
swamp,2045
ix,828
alien,15
ofmix,8
boarder,82
opend,5
fiona,30
bullet,47
dormanc,1596
2acr,382
diarrhea,736
med,253
forag,311
joseph,1823
bundibugyo,134
realli,1636
kali,152
neutralis,46
chlorin,123
4it,31
2suit,3
yeld,430
mwetemania,5
bussin,399
adairi,1256
affort,19
geoffrey,347
2wks,630
litter,1484
droop,221
